Año,temp,dew,humidity,precip,solarradiation,solarenergy,hours_of_light,Provincias,Comunidad,Superficie Plantación,Producción Total
2004,11.892076502732241,4.776502732240437,67.04344262295082,578.885,0.0,0.0,4464.730555555556,Avila,Castilla y León,0,0
2005,11.226301369863014,3.138904109589041,63.518904109589045,640.352,0.0,0.0,4455.416388888889,Avila,Castilla y León,0,0
2006,12.395068493150685,5.376164383561644,68.23232876712329,795.509,0.0,0.0,4455.4111111111115,Avila,Castilla y León,0,0
2007,11.128219178082192,4.915890410958904,70.83917808219178,684.9499999999999,0.0,0.0,4455.411666666667,Avila,Castilla y León,0,0
2008,10.939617486338799,4.835245901639344,71.08169398907104,846.769,0.0,0.0,4464.7225,Avila,Castilla y León,0,0
2009,12.431232876712327,4.276164383561643,63.800821917808214,455.976,0.0,0.0,4455.411666666667,Avila,Castilla y León,0,0
2010,11.50054794520548,4.807397260273973,68.47890410958904,734.404,76309.4,6590.4,4455.406388888889,Avila,Castilla y León,0,0
2011,12.276438356164382,5.332054794520548,68.20438356164384,636.342,79174.5,6837.2,4455.405833333333,Avila,Castilla y León,0,0
2012,11.256830601092895,4.519945355191257,69.78770491803279,638.924,80327.4,6940.4,4464.721388888889,Avila,Castilla y León,0,0
2013,11.079178082191781,5.225205479452055,72.60849315068492,762.916,78795.1,6803.7,4455.4047222222225,Avila,Castilla y León,0,0
2014,11.938904109589041,5.806301369863014,71.34356164383561,825.16,78544.8,6783.0,4455.399444444444,Avila,Castilla y León,0,6
2015,12.272602739726027,4.593150684931507,65.45643835616438,422.819,73396.0,6332.4,4455.399722222222,Avila,Castilla y León,0,6
2016,11.759016393442623,4.674043715846994,67.22868852459017,564.413,71272.4,6155.6,4464.713611111111,Avila,Castilla y León,0,6
2017,12.686027397260274,2.958904109589041,57.77972602739726,316.49,75394.3,6508.5,4455.394166666667,Avila,Castilla y León,0,0
2018,11.523287671232877,4.335068493150684,66.58109589041095,443.455,60889.6,5259.1,4455.393055555555,Avila,Castilla y León,0,0
2019,12.248767123287672,3.004931506849315,59.36109589041096,239.516,66225.3,5719.0,4455.388333333333,Avila,Castilla y León,0,0
2020,12.451639344262295,4.642896174863388,64.52103825136612,403.924,63511.6,5483.0,4464.701666666667,Avila,Castilla y León,0,0
2021,11.80958904109589,4.091506849315069,64.77342465753425,329.048,62964.3,5437.5,4455.387222222223,Avila,Castilla y León,0,0
2022,13.162191780821917,4.352876712328767,61.56164383561644,405.934,62496.1,5397.9,4455.383888888889,Avila,Castilla y León,0,0
2002,12.841643835616438,6.85013698630137,71.72410958904109,431.704,0.0,0.0,4456.006111111111,Salamanca,Castilla y León,2,19
2003,12.894246575342464,7.287945205479452,73.96027397260274,447.453,0.0,0.0,4455.999444444445,Salamanca,Castilla y León,2,23
2004,12.159289617486339,5.018032786885246,67.2035519125683,257.116,0.0,0.0,4465.281111111111,Salamanca,Castilla y León,3,32
2005,11.53041095890411,3.438082191780822,63.76301369863014,260.098,0.0,0.0,4456.001666666667,Salamanca,Castilla y León,4,33
2006,12.838356164383562,5.818904109589042,68.51369863013699,360.138,0.0,0.0,4456.001388888889,Salamanca,Castilla y León,3,37
2007,11.578356164383562,5.295890410958904,70.90821917808219,396.248,0.0,0.0,4455.999444444445,Salamanca,Castilla y León,0,0
2008,11.358196721311476,5.134426229508197,70.9844262295082,356.575,0.0,0.0,4465.272777777778,Salamanca,Castilla y León,3,50
2009,12.67068493150685,4.498082191780822,63.96219178082192,291.971,0.0,0.0,4455.995,Salamanca,Castilla y León,3,45
2010,11.910684931506848,5.032876712328767,68.12301369863015,399.008,73570.2,6351.6,4455.992222222222,Salamanca,Castilla y León,3,60
2011,12.624109589041096,5.557534246575343,68.19123287671232,238.13,76516.2,6606.1,4455.991944444444,Salamanca,Castilla y León,3,70
2012,11.650546448087432,4.938524590163935,70.23169398907103,357.079,77002.4,6648.5,4465.274166666667,Salamanca,Castilla y León,3,70
2013,11.529041095890411,5.64958904109589,72.84547945205479,425.736,75849.6,6549.5,4455.986111111111,Salamanca,Castilla y León,3,70
2014,12.367397260273973,6.112876712328767,71.27561643835617,317.632,74738.6,6454.5,4455.988333333334,Salamanca,Castilla y León,3,75
2015,12.353150684931506,5.354246575342466,68.63315068493151,223.441,71878.9,6207.7,4455.985277777778,Salamanca,Castilla y León,3,75
2016,12.264754098360655,6.207377049180328,71.99836065573771,403.19,69765.3,6026.2,4465.267222222222,Salamanca,Castilla y León,3,75
2017,13.15150684931507,5.427671232876712,65.27013698630137,273.48199999999997,74487.7,6431.6,4455.975,Salamanca,Castilla y León,3,75
2018,12.503835616438355,6.51041095890411,71.17561643835616,531.82,68284.3,5897.6,4455.978055555555,Salamanca,Castilla y León,3,0
2019,13.035890410958904,5.944657534246576,67.16301369863014,396.847,72566.1,6266.7,4455.977777777778,Salamanca,Castilla y León,3,0
2020,13.58551912568306,7.130874316939891,69.80491803278689,440.94,64626.2,5583.7,4465.255,Salamanca,Castilla y León,3,0
2021,12.90876712328767,6.312602739726027,68.8917808219178,585.6,61097.6,5274.0,4455.970555555556,Salamanca,Castilla y León,3,0
2022,13.574794520547945,6.726027397260274,69.2131506849315,372.111,71755.9,6193.6,4455.972222222223,Salamanca,Castilla y León,3,0
2002,18.778904109589043,11.17095890410959,64.15424657534247,343.694,0.0,0.0,4451.765,Alicante,C. Valenciana,16257,361570
2003,18.76821917808219,10.652328767123288,61.85698630136986,319.675,0.0,0.0,4451.761944444444,Alicante,C. Valenciana,15410,352514
2004,18.18360655737705,10.129781420765028,62.150546448087425,366.071,0.0,0.0,4461.304444444444,Alicante,C. Valenciana,15163,329392
2005,17.665205479452055,9.27041095890411,60.943835616438356,200.608,0.0,0.0,4451.766111111111,Alicante,C. Valenciana,16298,344787
2006,18.224383561643833,10.613424657534248,63.772602739726025,347.485,0.0,0.0,4451.761666666666,Alicante,C. Valenciana,16944,398241
2007,17.626301369863015,9.886027397260275,63.22958904109589,673.667,0.0,0.0,4451.760555555556,Alicante,C. Valenciana,16722,258174
2008,17.312841530054644,9.639890710382513,63.478415300546445,325.63100000000003,0.0,0.0,4461.301388888889,Alicante,C. Valenciana,15977,306713
2009,17.62164383561644,9.848219178082191,63.09095890410959,656.976,0.0,0.0,4451.752222222222,Alicante,C. Valenciana,15765,290240
2010,17.852602739726027,10.85095890410959,66.2545205479452,480.034,77646.7,6706.3,4451.758888888889,Alicante,C. Valenciana,15153,320967
2011,18.602465753424656,11.569315068493152,65.86493150684932,389.588,78008.6,6737.5,4451.756111111111,Alicante,C. Valenciana,15568,273498
2012,18.278688524590162,10.44535519125683,63.297814207650276,353.073,80745.0,6971.6,4461.291666666667,Alicante,C. Valenciana,15121,298115
2013,18.557260273972602,10.034246575342467,60.347945205479455,640.161,80169.9,6924.7,4451.752777777778,Alicante,C. Valenciana,14468,313041
2014,19.244931506849316,11.538630136986303,63.67643835616439,229.725,80845.6,6983.5,4451.7475,Alicante,C. Valenciana,13767,326865
2015,19.032054794520548,11.47068493150685,64.61972602739726,324.612,75711.4,6540.1,4451.7475,Alicante,C. Valenciana,12813,267023
2016,18.94535519125683,11.59207650273224,64.84398907103825,256.105,75364.3,6506.3,4461.287777777778,Alicante,C. Valenciana,12215,287197
2017,18.672602739726027,11.604931506849315,65.64493150684932,324.637,77234.2,6669.8,4451.743611111111,Alicante,C. Valenciana,11763,215653
2018,18.447397260273974,11.145479452054794,64.80904109589041,292.802,67719.1,5844.5,4451.749444444445,Alicante,C. Valenciana,11668,289001
2019,18.30904109589041,10.667397260273972,63.67452054794521,516.946,85953.1,7411.7,4451.740833333333,Alicante,C. Valenciana,11182,237564
2020,18.822131147540983,11.428142076502732,64.90901639344263,204.347,110285.8,9514.1,4461.278888888889,Alicante,C. Valenciana,10223,219014
2021,18.75068493150685,11.888493150684932,66.67041095890411,304.094,97326.4,8387.4,4451.738888888889,Alicante,C. Valenciana,10024,225859
2022,19.376712328767123,12.087671232876712,65.64328767123287,343.972,65756.4,5678.8,4451.733611111111,Alicante,C. Valenciana,9951,185704
2002,17.56054794520548,11.189315068493151,69.23287671232876,584.037,0.0,0.0,4454.313611111111,Castellón,C. Valenciana,7479,101537
2003,18.162739726027397,11.413698630136986,68.01205479452055,641.147,0.0,0.0,4454.313611111111,Castellón,C. Valenciana,6014,83307
2004,17.756830601092897,11.06120218579235,68.1568306010929,809.294,0.0,0.0,4463.6925,Castellón,C. Valenciana,5817,112091
2005,17.151780821917807,9.645479452054794,64.87150684931507,631.027,0.0,0.0,4454.310277777778,Castellón,C. Valenciana,5581,94603
2006,17.953150684931504,10.260547945205479,64.05205479452054,547.326,0.0,0.0,4454.307222222223,Castellón,C. Valenciana,5245,119077
2007,17.197534246575344,9.047671232876713,62.287945205479446,1203.035,0.0,0.0,4454.311944444445,Castellón,C. Valenciana,5355,81778
2008,16.966120218579235,9.274863387978142,63.80601092896175,811.509,0.0,0.0,4463.6883333333335,Castellón,C. Valenciana,5584,108850
2009,17.153698630136986,9.112328767123287,62.23205479452055,826.009,0.0,0.0,4454.304722222222,Castellón,C. Valenciana,5704,92629
2010,16.784109589041094,8.879999999999999,62.9868493150685,652.649,75843.1,6548.8,4454.305833333333,Castellón,C. Valenciana,5629,100545
2011,17.70986301369863,10.62931506849315,66.05232876712329,633.002,75927.5,6555.8,4454.304722222222,Castellón,C. Valenciana,5657,94726
2012,18.05928961748634,9.304098360655738,60.18469945355191,325.849,78949.4,6818.2,4463.682222222223,Castellón,C. Valenciana,5678,91881
2013,18.194520547945206,9.616712328767123,60.44931506849315,408.73,77232.2,6669.5,4454.300277777777,Castellón,C. Valenciana,5626,124782
2014,18.587123287671233,10.841369863013698,64.0172602739726,328.784,77067.4,6655.0,4454.297222222222,Castellón,C. Valenciana,5893,141287
2015,18.03808219178082,10.034794520547944,63.76958904109589,499.365,71877.8,6205.8,4454.292777777778,Castellón,C. Valenciana,5852,110380
2016,18.13606557377049,10.245901639344263,63.416393442622955,393.122,71697.6,6191.6,4463.676111111111,Castellón,C. Valenciana,6124,138823
2017,18.206301369863013,10.793424657534246,64.59780821917808,256.634,74334.3,6420.3,4454.289722222222,Castellón,C. Valenciana,5843,111504
2018,18.13123287671233,10.804657534246575,64.80246575342466,647.605,60495.2,5218.1,4454.285,Castellón,C. Valenciana,6171,141000
2019,18.223013698630137,9.938630136986301,60.9413698630137,320.099,65130.6,5620.7,4454.2861111111115,Castellón,C. Valenciana,6388,116918
2020,18.329781420765027,10.963934426229509,65.11967213114754,533.461,61048.6,5268.0,4463.664722222222,Castellón,C. Valenciana,6486,119601
2021,17.964383561643835,11.22958904109589,67.11041095890411,397.476,56890.8,4918.6,4454.281388888889,Castellón,C. Valenciana,6421,119945
2022,18.94958904109589,11.775616438356165,65.71479452054795,702.2860000000001,104021.5,9054.9,4454.283611111111,Castellón,C. Valenciana,6979,124083
2002,17.592876712328767,11.105205479452055,68.93150684931507,820.117,0.0,0.0,4453.49,Valencia,C. Valenciana,53095,1276523
2003,18.170684931506848,11.467397260273973,68.25780821917807,519.134,0.0,0.0,4453.495555555555,Valencia,C. Valenciana,53093,1335422
2004,17.775136612021857,11.185245901639345,68.61721311475411,774.041,0.0,0.0,4462.9238888888885,Valencia,C. Valenciana,51885,1104380
2005,17.223561643835616,9.69095890410959,64.86054794520548,475.231,0.0,0.0,4453.485833333333,Valencia,C. Valenciana,50066,722431
2006,18.008219178082193,10.25972602739726,63.969315068493145,520.341,0.0,0.0,4453.484166666667,Valencia,C. Valenciana,50968,1402943
2007,17.23041095890411,9.10986301369863,62.519999999999996,1422.19,0.0,0.0,4453.484444444444,Valencia,C. Valenciana,52764,1095818
2008,17.01311475409836,9.31174863387978,63.904371584699454,969.069,0.0,0.0,4462.919722222222,Valencia,C. Valenciana,56628,1547138
2009,17.182191780821917,9.175342465753424,62.5145205479452,836.396,0.0,0.0,4453.483333333334,Valencia,C. Valenciana,55627,1094508
2010,16.83150684931507,9.09013698630137,63.65232876712329,691.528,76386.1,6598.6,4453.4783333333335,Valencia,C. Valenciana,55574,1181328
2011,17.725753424657533,10.663287671232876,66.29835616438356,656.854,76753.5,6628.9,4453.48,Valencia,C. Valenciana,55272,1003937
2012,18.083333333333332,9.266120218579236,60.0672131147541,270.171,80715.4,6970.7,4462.913055555556,Valencia,C. Valenciana,54855,1032683
2013,18.176986301369865,9.548767123287671,60.36767123287672,249.31799999999998,78542.8,6779.8,4453.474444444444,Valencia,C. Valenciana,54468,1297478
2014,18.65753424657534,10.841095890410958,63.861917808219175,371.859,79624.3,6875.6,4453.4719444444445,Valencia,C. Valenciana,53370,1405917
2015,17.954246575342466,10.456712328767123,65.39616438356164,539.047,72806.6,6287.3,4453.4719444444445,Valencia,C. Valenciana,52574,1177788
2016,17.90792349726776,10.340710382513661,64.84972677595628,493.289,72855.9,6290.8,4462.901666666667,Valencia,C. Valenciana,51497,1427641
2017,17.934794520547946,10.143561643835616,63.6641095890411,345.483,75823.7,6547.7,4453.469444444445,Valencia,C. Valenciana,51024,1214454
2018,18.18383561643836,9.979178082191781,61.39232876712329,885.555,72049.5,6218.1,4453.4672222222225,Valencia,C. Valenciana,52186,1488260
2019,18.2,9.370958904109589,59.263561643835615,503.765,75923.8,6557.6,4453.464722222222,Valencia,C. Valenciana,52774,1220627
2020,18.379781420765028,11.277322404371585,66.20191256830601,760.803,72439.0,6254.9,4462.894444444444,Valencia,C. Valenciana,53800,1257229
2021,18.08876712328767,10.532876712328767,64.13150684931507,651.427,69140.5,5970.6,4453.456388888889,Valencia,C. Valenciana,54217,1300010
2022,18.778904109589043,11.291506849315068,65.29479452054794,830.395,71017.3,6130.7,4453.456666666667,Valencia,C. Valenciana,54718,1106768
2002,19.08109589041096,11.069315068493152,63.36602739726027,248.068,0.0,0.0,4451.232222222222,Murcia,R. De Murcia,9237,160797
2003,19.18383561643836,11.080821917808219,62.90438356164383,293.619,0.0,0.0,4451.232777777778,Murcia,R. De Murcia,9973,187318
2004,18.487704918032787,10.34016393442623,62.7896174863388,340.562,0.0,0.0,4460.803611111111,Murcia,R. De Murcia,10178,181607
2005,18.083835616438357,9.339178082191781,60.7358904109589,181.282,0.0,0.0,4451.222222222223,Murcia,R. De Murcia,10589,175782
2006,18.8413698630137,10.743287671232878,63.218356164383565,254.549,0.0,0.0,4451.2266666666665,Murcia,R. De Murcia,10573,194390
2007,18.21753424657534,10.083287671232878,62.95013698630137,379.21,0.0,0.0,4451.225277777778,Murcia,R. De Murcia,10615,163771
2008,18.243169398907103,9.987704918032787,62.77950819672131,271.1,0.0,0.0,4460.8025,Murcia,R. De Murcia,10225,185221
2009,18.67890410958904,10.038630136986301,61.51397260273972,419.989,0.0,0.0,4451.219166666667,Murcia,R. De Murcia,10065,151593
2010,17.994794520547945,10.509589041095891,65.30794520547946,479.328,78526.8,6782.5,4451.2155555555555,Murcia,R. De Murcia,10464,167292
2011,18.8,11.593698630136986,66.20630136986301,251.052,78836.5,6809.2,4451.218611111111,Murcia,R. De Murcia,9867,148798
2012,18.491803278688526,10.684699453551913,64.17896174863388,279.909,81441.6,7035.0,4460.795833333334,Murcia,R. De Murcia,10361,144967
2013,18.54849315068493,10.218904109589042,61.58438356164383,251.35,81063.5,7002.1,4451.215833333334,Murcia,R. De Murcia,10397,175374
2014,19.504657534246576,10.85013698630137,61.616164383561646,184.26500000000001,82111.6,7089.3,4451.216944444444,Murcia,R. De Murcia,8523,164994
2015,19.345479452054796,10.906849315068493,62.52986301369864,293.059,76488.7,6609.3,4451.211666666667,Murcia,R. De Murcia,9248,136206
2016,19.4275956284153,10.765027322404372,61.281967213114754,373.217,76312.4,6590.5,4460.789722222222,Murcia,R. De Murcia,7952,149421
2017,19.214246575342464,10.576986301369862,61.1331506849315,182.616,78203.5,6757.7,4451.208333333333,Murcia,R. De Murcia,7564,137345
2018,19.12876712328767,10.11917808219178,60.043287671232875,306.843,70407.5,6068.1,4451.209722222222,Murcia,R. De Murcia,7501,150415
2019,19.084383561643836,10.072054794520549,60.1695890410959,502.122,72293.0,6223.6,4451.206388888889,Murcia,R. De Murcia,7161,123541
2020,19.243169398907103,11.21174863387978,63.7896174863388,303.388,71857.6,6210.1,4460.780277777778,Murcia,R. De Murcia,6835,120801
2021,19.105205479452053,11.158630136986302,63.82821917808219,336.764,67319.8,5806.3,4451.199444444444,Murcia,R. De Murcia,6937,126894
2022,19.854520547945203,11.47150684931507,63.157534246575345,415.496,64573.5,5571.4,4451.2,Murcia,R. De Murcia,6744,108350
2002,18.832417582417584,11.275549450549452,66.96071428571429,440.2,0.0,0.0,4452.080833333333,Badajoz,Extremadura,10,155
2003,18.558241758241756,10.91043956043956,66.49862637362638,549.1,0.0,0.0,4452.080277777778,Badajoz,Extremadura,10,155
2004,17.627945205479453,9.71013698630137,65.52575342465754,296.7,0.0,0.0,4461.6016666666665,Badajoz,Extremadura,10,150
2005,17.556986301369864,8.2986301369863,60.306301369863014,190.7,0.0,0.0,4452.074722222223,Badajoz,Extremadura,30,138
2006,17.815890410958904,9.899452054794521,65.74054794520548,371.5,0.0,0.0,4452.07,Badajoz,Extremadura,67,840
2007,16.59205479452055,8.998630136986302,66.49260273972602,281.5,0.0,0.0,4452.0725,Badajoz,Extremadura,67,945
2008,16.869672131147542,9.097540983606557,65.6087431693989,392.7,0.0,0.0,4461.591666666666,Badajoz,Extremadura,67,964
2009,17.95123287671233,8.605479452054794,61.43945205479452,484.8,0.0,0.0,4452.069166666666,Badajoz,Extremadura,65,922
2010,16.276986301369863,9.21972602739726,69.46849315068494,782.4,76849.0,6636.7,4452.0675,Badajoz,Extremadura,72,1088
2011,16.413698630136988,9.005205479452055,67.91369863013699,486.6,79395.5,6858.1,4452.071666666667,Badajoz,Extremadura,72,826
2012,16.051639344262295,7.227322404371584,63.06502732240437,325.6,82119.8,7093.2,4461.589166666667,Badajoz,Extremadura,48,643
2013,16.22739726027397,8.681095890410958,67.2827397260274,441.3,80218.9,6927.8,4452.064444444444,Badajoz,Extremadura,38,720
2014,16.737534246575343,10.04,70.58438356164383,540.8,79720.9,6881.0,4452.0633333333335,Badajoz,Extremadura,38,876
2015,17.322191780821917,8.692876712328767,63.79698630136987,531.7,76996.8,6644.9,4452.06,Badajoz,Extremadura,38,380
2016,17.411475409836065,9.407377049180328,65.70819672131148,467.3,74922.0,6468.5,4461.585,Badajoz,Extremadura,43,1007
2017,18.004383561643838,8.348219178082191,59.87150684931506,225.6,78539.0,6783.8,4452.055555555556,Badajoz,Extremadura,51,773
2018,16.81972602739726,9.524657534246575,68.02410958904109,445.09999999999997,73383.0,6338.3,4452.054722222222,Badajoz,Extremadura,41,870
2019,17.38,8.53890410958904,62.57123287671233,262.1,74273.4,6414.3,4452.055555555556,Badajoz,Extremadura,45,1012
2020,17.737978142076503,9.844262295081966,66.5860655737705,364.4,70252.4,6067.6,4461.578611111111,Badajoz,Extremadura,56,908
2021,17.11808219178082,9.449315068493151,66.52767123287671,381.3,71143.2,6145.8,4452.05,Badajoz,Extremadura,53,1136
2022,18.29808219178082,9.73150684931507,64.24904109589042,395.9,76679.9,6622.9,4452.046388888889,Badajoz,Extremadura,55,955
2002,18.261917808219177,10.724109589041097,66.57945205479452,602.054,0.0,0.0,4453.508888888889,Cáceres,Extremadura,2,33
2003,18.145205479452056,9.973698630136987,64.48493150684932,553.493,0.0,0.0,4453.510555555556,Cáceres,Extremadura,2,33
2004,17.30983606557377,8.76120218579235,63.13142076502732,582.87,0.0,0.0,4462.937222222222,Cáceres,Extremadura,2,31
2005,17.284657534246573,7.456164383561644,58.100273972602736,270.449,0.0,0.0,4453.503055555556,Cáceres,Extremadura,2,30
2006,17.65753424657534,9.4,64.4876712328767,637.386,0.0,0.0,4453.4961111111115,Cáceres,Extremadura,2,36
2007,16.406027397260274,8.62054794520548,65.44164383561645,468.438,0.0,0.0,4453.501111111111,Cáceres,Extremadura,2,22
2008,16.49945355191257,8.429234972677595,64.28142076502732,427.872,0.0,0.0,4462.935833333333,Cáceres,Extremadura,2,22
2009,17.65753424657534,8.009315068493152,60.140821917808225,463.973,0.0,0.0,4453.499444444445,Cáceres,Extremadura,2,21
2010,16.184383561643838,8.61890410958904,67.69808219178081,909.648,75764.6,6543.3,4453.4925,Cáceres,Extremadura,2,24
2011,16.48109589041096,8.61068493150685,66.33780821917809,621.022,78093.2,6741.0,4453.4927777777775,Cáceres,Extremadura,2,23
2012,15.94535519125683,6.923224043715847,62.5396174863388,381.481,80108.5,6918.4,4462.928888888889,Cáceres,Extremadura,2,19
2013,16.09178082191781,8.116438356164384,66.27369863013699,640.099,78370.6,6772.7,4453.488611111111,Cáceres,Extremadura,2,22
2014,16.6,9.496438356164383,69.04219178082192,643.426,76710.5,6622.8,4453.488611111111,Cáceres,Extremadura,2,26
2015,17.175342465753424,7.681369863013698,60.86876712328767,296.077,75396.8,6511.4,4453.4863888888885,Cáceres,Extremadura,4,36
2016,16.608196721311476,7.950546448087432,63.558196721311475,546.42,72740.0,6278.1,4462.921388888889,Cáceres,Extremadura,3,45
2017,17.591506849315067,6.497808219178082,54.741369863013695,276.70799999999997,76742.3,6632.9,4453.483611111111,Cáceres,Extremadura,4,20
2018,16.19945205479452,7.852876712328768,64.11205479452055,680.439,72115.7,6224.7,4453.48,Cáceres,Extremadura,5,45
2019,16.835342465753424,7.091232876712329,59.314246575342466,328.866,76236.2,6584.9,4453.479166666667,Cáceres,Extremadura,6,89
2020,17.08743169398907,8.78825136612022,65.27841530054646,482.465,72299.5,6244.1,4462.908611111111,Cáceres,Extremadura,6,59
2021,16.63945205479452,8.009041095890412,62.58164383561644,441.77,74283.1,6415.6,4453.470833333334,Cáceres,Extremadura,8,91
2022,17.877808219178082,8.187671232876712,60.02602739726027,530.135,73416.7,6337.6,4453.4736111111115,Cáceres,Extremadura,8,85
2002,18.2,11.003835616438357,65.27150684931506,162.6,0.0,0.0,4449.600555555556,Almería,Andalucía,6834,155199
2003,19.101917808219177,11.161095890410959,62.57397260273972,282.4,0.0,0.0,4449.5986111111115,Almería,Andalucía,7467,181603
2004,18.781593406593405,11.33956043956044,64.26346153846154,190.4,0.0,0.0,4459.2733333333335,Almería,Andalucía,7651,122577
2005,18.52849315068493,10.27890410958904,61.17753424657534,102.5,0.0,0.0,4449.5952777777775,Almería,Andalucía,7239,132832
2006,18.66109589041096,10.822465753424657,62.94219178082192,270.0,0.0,0.0,4449.593055555555,Almería,Andalucía,7145,155928
2007,18.975616438356166,11.394520547945206,63.535616438356165,183.5,0.0,0.0,4449.591111111111,Almería,Andalucía,5227,106861
2008,18.841256830601093,11.540437158469945,64.55573770491803,196.3,0.0,0.0,4459.273055555555,Almería,Andalucía,5252,164763
2009,19.115068493150684,11.644109589041097,64.25671232876712,244.4,0.0,0.0,4449.589444444445,Almería,Andalucía,4907,136943
2010,18.283561643835615,10.72986301369863,64.55178082191782,354.9,80074.3,6915.0,4449.587222222222,Almería,Andalucía,4827,144749
2011,18.862465753424658,12.061095890410959,66.97068493150685,154.7,80900.7,6986.8,4449.5888888888885,Almería,Andalucía,4782,136865
2012,18.29153005464481,11.724863387978143,68.57732240437159,170.7,82565.0,7133.5,4459.264722222222,Almería,Andalucía,4748,118052
2013,19.02054794520548,11.656164383561643,65.0345205479452,137.5,82408.8,7112.9,4449.5858333333335,Almería,Andalucía,4707,127739
2014,19.523287671232875,12.575890410958904,66.4895890410959,111.0,83862.2,7242.6,4449.583055555556,Almería,Andalucía,4707,115688
2015,19.605479452054794,12.692876712328767,66.95123287671233,196.4,80329.5,6933.7,4449.581111111112,Almería,Andalucía,4655,101346
2016,19.422131147540984,12.420218579234973,66.48989071038251,226.6,80345.5,6937.0,4459.264722222222,Almería,Andalucía,4635,112081
2017,19.353972602739727,12.122465753424658,65.38054794520548,172.2,81128.0,7005.2,4449.575277777778,Almería,Andalucía,4616,105581
2018,18.825753424657535,12.393424657534247,68.64630136986301,197.0,78970.3,6816.7,4449.576388888889,Almería,Andalucía,4800,110414
2019,19.024657534246575,12.386575342465754,67.74876712328766,254.7,74545.4,6437.7,4449.579444444445,Almería,Andalucía,4761,102781
2020,19.404918032786885,12.781967213114754,68.16229508196722,90.2,70124.0,6053.6,4459.256944444444,Almería,Andalucía,4777,93417
2021,19.406575342465754,13.06904109589041,68.89890410958904,197.9,80163.0,6922.7,4449.57,Almería,Andalucía,5367,147485
2022,19.936986301369863,13.022191780821919,67.30493150684931,262.9,79904.1,6898.9,4449.565833333333,Almería,Andalucía,5346,87948
2002,17.716712328767123,11.873424657534247,71.72876712328767,545.7,0.0,0.0,4449.167222222222,Cádiz,Andalucía,1710,42213
2003,17.146027397260273,10.888219178082192,69.46630136986302,686.3,0.0,0.0,4449.166388888889,Cádiz,Andalucía,1747,42822
2004,17.07650273224044,10.82158469945355,69.17158469945355,293.2,0.0,0.0,4458.871388888889,Cádiz,Andalucía,1796,48469
2005,16.96191780821918,9.89972602739726,66.01616438356164,241.6,0.0,0.0,4449.161666666667,Cádiz,Andalucía,2206,55661
2006,17.340821917808217,11.770958904109587,72.57424657534246,587.0,0.0,0.0,4449.162222222222,Cádiz,Andalucía,1933,41865
2007,17.051506849315068,12.186027397260274,75.49205479452054,393.59999999999997,0.0,0.0,4449.163888888889,Cádiz,Andalucía,1967,43559
2008,17.253551912568305,11.938797814207652,73.35273224043715,609.9,0.0,0.0,4458.868611111111,Cádiz,Andalucía,2139,44663
2009,17.947123287671232,11.962739726027396,70.67232876712329,596.1,0.0,0.0,4449.156111111111,Cádiz,Andalucía,2127,51479
2010,18.60219178082192,12.786849315068492,71.74082191780822,920.0,78602.9,6787.6,4449.159722222223,Cádiz,Andalucía,1942,48740
2011,18.922465753424657,12.916438356164383,70.89342465753424,483.9,81178.9,7008.8,4449.157222222222,Cádiz,Andalucía,2179,48560
2012,17.693169398907102,11.244262295081967,69.24071038251365,480.1,82409.0,7114.1,4458.864722222223,Cádiz,Andalucía,2186,52156
2013,17.916164383561643,11.640273972602738,69.8331506849315,485.2,82612.4,7133.9,4449.151944444445,Cádiz,Andalucía,2186,40241
2014,18.124383561643835,12.592876712328765,72.4868493150685,564.3,82974.2,7165.2,4449.150833333333,Cádiz,Andalucía,2186,31500
2015,18.344109589041096,12.747945205479452,72.42301369863014,294.2,79811.5,6895.5,4449.1483333333335,Cádiz,Andalucía,2186,46778
2016,18.437158469945356,12.8051912568306,72.48333333333333,601.5,79064.9,6826.4,4458.859444444444,Cádiz,Andalucía,2186,48217
2017,18.911506849315067,12.493972602739726,68.75424657534246,418.247,81839.8,7069.1,4449.142777777778,Cádiz,Andalucía,2188,44864
2018,18.073150684931505,12.721917808219178,72.53095890410958,1122.576,78442.5,6774.9,4449.146111111111,Cádiz,Andalucía,2188,57911
2019,18.382465753424658,12.84027397260274,71.82027397260275,279.454,107660.4,9316.5,4449.146111111111,Cádiz,Andalucía,2182,37173
2020,19.056010928961747,13.783879781420763,73.26393442622951,829.198,112109.0,9738.9,4458.851944444445,Cádiz,Andalucía,2182,43759
2021,18.755342465753426,13.786027397260273,74.30575342465752,602.21,121426.0,10437.1,4449.137222222223,Cádiz,Andalucía,2182,28205
2022,19.2,13.69095890410959,73.45452054794521,579.266,120108.6,10349.6,4449.134166666667,Cádiz,Andalucía,2182,51237
2002,18.728219178082192,11.027397260273972,65.84164383561644,597.482,0.0,0.0,4451.069166666666,Córdoba,Andalucía,4434,120164
2003,19.186301369863013,10.808219178082192,63.856712328767124,689.2,0.0,0.0,4451.0697222222225,Córdoba,Andalucía,5058,122956
2004,18.754371584699456,10.566120218579234,64.2775956284153,550.776,0.0,0.0,4460.650833333333,Córdoba,Andalucía,5328,152928
2005,19.404383561643836,9.336164383561643,57.38931506849315,408.65999999999997,0.0,0.0,4451.0625,Córdoba,Andalucía,7555,156921
